"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002262","myeloid cell homeostasis","6/51","201/18860",0.0298507462686567,11.0389230318993,7.45079365347104,1.64283896340307e-05,0.000300926375201134,0.000159205780914583,"3303/3304/3162/1432/6647/3569",6
"GO:0097396","response to interleukin-17","3/51","19/18860",0.157894736842105,58.390092879257,13.0323675067198,1.75079007579702e-05,0.00031568933554215,0.000167016158546426,"9021/3627/4790",3
"GO:0097398","cellular response to interleukin-17","3/51","19/18860",0.157894736842105,58.390092879257,13.0323675067198,1.75079007579702e-05,0.00031568933554215,0.000167016158546426,"9021/3627/4790",3
"GO:1901655","cellular response to ketone","5/51","120/18860",0.0416666666666667,15.4084967320261,8.24491280687966,1.7828272506924e-05,0.000316520407276774,0.000167455838931432,"2908/6446/1392/2353/687",5
"GO:1990748","cellular detoxification","5/51","120/18860",0.0416666666666667,15.4084967320261,8.24491280687966,1.7828272506924e-05,0.000316520407276774,0.000167455838931432,"1728/6647/6648/847/7296",5
"GO:0071621","granulocyte chemotaxis","5/51","121/18860",0.0413223140495868,15.2811537838276,8.20624238508637,1.8558988229908e-05,0.000326978204844487,0.00017298856043948,"3576/2921/6374/3627/6347",5
"GO:0046631","alpha-beta T cell activation","6/51","206/18860",0.029126213592233,10.7709880068532,7.34256279319992,1.88788237282053e-05,0.000330093372459833,0.000174636646927577,"1051/7704/8651/9021/3569/3659",6
"GO:0045089","positive regulation of innate immune response","8/51","432/18860",0.0185185185185185,6.8482207697894,6.40306772749726,1.90756750015115e-05,0.000331027503033748,0.000175130850825115,"3303/3304/3320/1432/7124/5599/5970/3659",8
"GO:0006749","glutathione metabolic process","4/51","59/18860",0.0677966101694915,25.0714523097375,9.64271630382478,1.93398903922339e-05,0.000333107962875193,0.000176231522820042,"6647/6648/2729/2730",4
"GO:0046324","regulation of D-glucose import","4/51","60/18860",0.0666666666666667,24.6535947712418,9.55554402906843,2.06800835278378e-05,0.000353552835424072,0.000187047928984732,"28999/1432/7124/3643",4
"GO:0007159","leukocyte cell-cell adhesion","8/51","439/18860",0.0182232346241458,6.7390236276743,6.3354174530412,2.14070946081587e-05,0.000363290987909046,0.000192199920630527,"1051/7704/8651/3569/7124/6347/5970/3659",8
"GO:0007623","circadian rhythm","6/51","212/18860",0.0283018867924528,10.4661487236404,7.21749827441845,2.22003609749192e-05,0.000374003161533675,0.000197867220368085,"5187/1392/687/7124/5468/5599",6
"GO:0002688","regulation of leukocyte chemotaxis","5/51","126/18860",0.0396825396825397,14.6747587924059,8.019573171458,2.25698418260041e-05,0.000377472427060997,0.000199702643159152,"1843/3576/3569/3627/6347",5
"GO:0050920","regulation of chemotaxis","6/51","214/18860",0.0280373831775701,10.3683342495877,7.17691808223892,2.34067161164968e-05,0.000388652523718523,0.000205617498637912,"1843/3315/3576/3569/3627/6347",6
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","3/51","21/18860",0.142857142857143,52.8291316526611,12.3741741003762,2.39389157995463e-05,0.000394650126181091,0.000208790543815592,"3303/3304/5970",3
"GO:0022612","gland morphogenesis","5/51","129/18860",0.0387596899224806,14.3334853321173,7.91260754454427,2.52812507860591e-05,0.000408578307960907,0.000216159279957426,"2908/1051/3569/7124/4790",5
"GO:0046683","response to organophosphorus","5/51","129/18860",0.0387596899224806,14.3334853321173,7.91260754454427,2.52812507860591e-05,0.000408578307960907,0.000216159279957426,"1843/5187/2353/6647/5970",5
"GO:0031400","negative regulation of protein modification process","6/51","217/18860",0.0276497695852535,10.2249932230957,7.11704297108724,2.53148605019106e-05,0.000408578307960907,0.000216159279957426,"1843/28999/3303/3304/2729/5970",6
"GO:0002221","pattern recognition receptor signaling pathway","7/51","325/18860",0.0215384615384615,7.96500754147813,6.59520867559845,2.55471654433458e-05,0.00040946429057807,0.000216628011069306,"3303/3304/1432/7124/5599/5970/3659",7
"GO:0032102","negative regulation of response to external stimulus","8/51","452/18860",0.0176991150442478,6.54520215165712,6.21362247103863,2.6375267124895e-05,0.00041407437251459,0.000219066985367565,"1843/9021/1432/6647/7124/6347/5468/4790",8
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","6/51","219/18860",0.0273972602739726,10.1316142895514,7.07777216193969,2.66551695822381e-05,0.00041407437251459,0.000219066985367565,"3303/3304/1432/7124/5599/5970",6
"GO:0032869","cellular response to insulin stimulus","6/51","219/18860",0.0273972602739726,10.1316142895514,7.07777216193969,2.66551695822381e-05,0.00041407437251459,0.000219066985367565,"8651/9021/2729/5468/3643/5970",6
"GO:0032615","interleukin-12 production","4/51","64/18860",0.0625,23.1127450980392,9.22702067144829,2.67318377403266e-05,0.00041407437251459,0.000219066985367565,"1432/4790/5970/3659",4
"GO:0032655","regulation of interleukin-12 production","4/51","64/18860",0.0625,23.1127450980392,9.22702067144829,2.67318377403266e-05,0.00041407437251459,0.000219066985367565,"1432/4790/5970/3659",4
"GO:0019430","removal of superoxide radicals","3/51","22/18860",0.136363636363636,50.427807486631,12.0788852567823,2.76659083104761e-05,0.000420084976188019,0.000222246908865321,"1728/6647/6648",3
"GO:0072574","hepatocyte proliferation","3/51","22/18860",0.136363636363636,50.427807486631,12.0788852567823,2.76659083104761e-05,0.000420084976188019,0.000222246908865321,"1051/3569/7124",3
"GO:0072575","epithelial cell proliferation involved in liver morphogenesis","3/51","22/18860",0.136363636363636,50.427807486631,12.0788852567823,2.76659083104761e-05,0.000420084976188019,0.000222246908865321,"1051/3569/7124",3
"GO:0034284","response to monosaccharide","6/51","222/18860",0.027027027027027,9.99470058293588,7.01980599305771,2.87722983388874e-05,0.000434029180170929,0.00022962412159002,"1392/6648/847/2729/2730/7124",6
"GO:0032731","positive regulation of interleukin-1 beta production","4/51","66/18860",0.0606060606060606,22.4123588829471,9.07378397155739,3.02019579518329e-05,0.000449716896469874,0.000237923743457563,"3315/3569/7124/5970",4
"GO:0071384","cellular response to corticosteroid stimulus","4/51","66/18860",0.0606060606060606,22.4123588829471,9.07378397155739,3.02019579518329e-05,0.000449716896469874,0.000237923743457563,"2908/6446/1392/687",4
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","5/51","135/18860",0.037037037037037,13.6964415395788,7.70902676416281,3.14598737526067e-05,0.000460949026263104,0.000243866127184713,"8651/9021/3569/7124/6347",5
"GO:0010888","negative regulation of lipid storage","3/51","23/18860",0.130434782608696,48.2352941176471,11.8028323431169,3.17551538890094e-05,0.000460949026263104,0.000243866127184713,"3569/7124/5468",3
"GO:0071450","cellular response to oxygen radical","3/51","23/18860",0.130434782608696,48.2352941176471,11.8028323431169,3.17551538890094e-05,0.000460949026263104,0.000243866127184713,"1728/6647/6648",3
"GO:0071451","cellular response to superoxide","3/51","23/18860",0.130434782608696,48.2352941176471,11.8028323431169,3.17551538890094e-05,0.000460949026263104,0.000243866127184713,"1728/6647/6648",3
"GO:0002833","positive regulation of response to biotic stimulus","8/51","465/18860",0.0172043010752688,6.36221800548176,6.09652855162288,3.22784749419605e-05,0.00046561700103778,0.000246335729820225,"3303/3304/3320/1432/7124/5599/5970/3659",8
"GO:0006457","protein folding","6/51","228/18860",0.0263157894736842,9.73168214654283,6.90712266529938,3.3412824050433e-05,0.000478986322412419,0.000253408799597923,"2289/3303/3304/3315/3320/3326",6
"GO:0009416","response to light stimulus","7/51","341/18860",0.0205278592375367,7.59128284744983,6.39587455817936,3.47147347706243e-05,0.000494577826238277,0.000261657520038494,"1843/5187/2353/1432/847/5599/5970",7
"GO:0002758","innate immune response-activating signaling pathway","7/51","342/18860",0.0204678362573099,7.56908611397775,6.38384793258696,3.53674563727538e-05,0.000500785823977397,0.000264941875314139,"3303/3304/1432/7124/5599/5970/3659",7
"GO:1902105","regulation of leukocyte differentiation","7/51","343/18860",0.0204081632653061,7.54701880752301,6.3718699070544,3.60302551130058e-05,0.000503622825407055,0.000266442797351174,"1051/7704/2353/8651/6647/7124/3659",7
"GO:0072576","liver morphogenesis","3/51","24/18860",0.125,46.2254901960784,11.54399494462,3.62224389157587e-05,0.000503622825407055,0.000266442797351174,"1051/3569/7124",3
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","3/51","24/18860",0.125,46.2254901960784,11.54399494462,3.62224389157587e-05,0.000503622825407055,0.000266442797351174,"3569/7124/5970",3
"GO:0035902","response to immobilization stress","3/51","25/18860",0.12,44.3764705882353,11.3006381536472,4.10834218159633e-05,0.000559925112799044,0.000296229650117163,"1392/2353/6648",3
"GO:0051131","chaperone-mediated protein complex assembly","3/51","25/18860",0.12,44.3764705882353,11.3006381536472,4.10834218159633e-05,0.000559925112799044,0.000296229650117163,"3303/3320/3326",3
"GO:0046632","alpha-beta T cell differentiation","5/51","143/18860",0.034965034965035,12.9302070478541,7.45691932425466,4.14525562684185e-05,0.000559925112799044,0.000296229650117163,"7704/8651/9021/3569/3659",5
"GO:0009755","hormone-mediated signaling pathway","6/51","237/18860",0.0253164556962025,9.36212459667411,6.7457081973711,4.14849195358044e-05,0.000559925112799044,0.000296229650117163,"2908/4306/5187/1392/5468/5970",6
"GO:0072593","reactive oxygen species metabolic process","6/51","237/18860",0.0253164556962025,9.36212459667411,6.7457081973711,4.14849195358044e-05,0.000559925112799044,0.000296229650117163,"1432/1728/6647/6648/847/7124",6
"GO:0045600","positive regulation of fat cell differentiation","4/51","72/18860",0.0555555555555556,20.5446623093682,8.65198402085618,4.25998120595953e-05,0.000571630036241546,0.000302422166396148,"1051/7704/1432/5468",4
"GO:0050921","positive regulation of chemotaxis","5/51","145/18860",0.0344827586206897,12.7518593644354,7.39702754700385,4.42970690704944e-05,0.000590968990836423,0.000312653484160472,"3315/3576/3569/3627/6347",5
"GO:0000303","response to superoxide","3/51","26/18860",0.115384615384615,42.6696832579185,11.071262685674,4.63536337102248e-05,0.000607692320011424,0.000321500999367533,"1728/6647/6648",3
"GO:0003085","negative regulation of systemic arterial blood pressure","3/51","26/18860",0.115384615384615,42.6696832579185,11.071262685674,4.63536337102248e-05,0.000607692320011424,0.000321500999367533,"1392/6648/7124",3
"GO:0042063","gliogenesis","7/51","357/18860",0.0196078431372549,7.25105728565936,6.20909175353003,4.64368078413938e-05,0.000607692320011424,0.000321500999367533,"2908/28999/6647/3569/7124/6347/5970",7
"GO:1903320","regulation of protein modification by small protein conjugation or removal","6/51","242/18860",0.0247933884297521,9.16869227029655,6.65970927533933,4.66037871065953e-05,0.000607692320011424,0.000321500999367533,"3303/3304/3320/3326/2729/5970",6
"GO:0007249","canonical NF-kappaB signal transduction","7/51","359/18860",0.0194986072423398,7.21066142334371,6.18655733176242,4.81068751061882e-05,0.000623767796320687,0.000330005766547477,"5187/3315/3162/7124/3643/4790/5970",7
"GO:0097530","granulocyte migration","5/51","148/18860",0.0337837837837838,12.4933757286698,7.30936960241257,4.8844711000074e-05,0.000629796608872462,0.000333195323493595,"3576/2921/6374/3627/6347",5
"GO:0014074","response to purine-containing compound","5/51","149/18860",0.0335570469798658,12.409527569417,7.28071216448723,5.04381790442442e-05,0.000646729540189531,0.000342153729189025,"1843/5187/2353/6647/5970",5
"GO:0050673","epithelial cell proliferation","8/51","496/18860",0.0161290322580645,5.96457938013915,5.83446743841247,5.09585683429091e-05,0.000647946202655823,0.000342797407224644,"1051/3725/687/3162/3569/7124/6347/5468",8
"GO:0000305","response to oxygen radical","3/51","27/18860",0.111111111111111,41.0893246187364,10.8545652523148,5.20484790625698e-05,0.000647946202655823,0.000342797407224644,"1728/6647/6648",3
"GO:0030325","adrenal gland development","3/51","27/18860",0.111111111111111,41.0893246187364,10.8545652523148,5.20484790625698e-05,0.000647946202655823,0.000342797407224644,"2908/1392/3643",3
"GO:1902894","negative regulation of miRNA transcription","3/51","27/18860",0.111111111111111,41.0893246187364,10.8545652523148,5.20484790625698e-05,0.000647946202655823,0.000342797407224644,"7124/5468/5970",3
"GO:0009743","response to carbohydrate","6/51","247/18860",0.0242914979757085,8.98309121219338,6.57616868048451,5.22175016005126e-05,0.000647946202655823,0.000342797407224644,"1392/6648/847/2729/2730/7124",6
"GO:1901873","regulation of post-translational protein modification","6/51","247/18860",0.0242914979757085,8.98309121219338,6.57616868048451,5.22175016005126e-05,0.000647946202655823,0.000342797407224644,"3303/3304/3320/3326/2729/5970",6
"GO:0071260","cellular response to mechanical stimulus","4/51","76/18860",0.0526315789473684,19.4633642930857,8.39817963975391,5.27037474305995e-05,0.000650482615346651,0.000344139302108052,"2729/5599/4790/3659",4
"GO:0002687","positive regulation of leukocyte migration","5/51","152/18860",0.0328947368421053,12.1646026831785,7.19636115782068,5.54609532370503e-05,0.00067751519931543,0.000358440951931907,"3576/3569/7124/3627/6347",5
"GO:0032732","positive regulation of interleukin-1 production","4/51","77/18860",0.051948051948052,19.2105933282404,8.3377437672204,5.54810973442878e-05,0.00067751519931543,0.000358440951931907,"3315/3569/7124/5970",4
"GO:0048872","homeostasis of number of cells","7/51","369/18860",0.018970189701897,7.01525054466231,6.07642679223103,5.72153236652515e-05,0.000695015615891582,0.000367699586989982,"1831/3303/3304/3162/1432/6647/3569",7
"GO:0051881","regulation of mitochondrial membrane potential","4/51","78/18860",0.0512820512820513,18.964303670186,8.27843677184984,5.83638111227624e-05,0.000701581646204873,0.00037117336021055,"6647/6648/2729/2730",4
"GO:0071496","cellular response to external stimulus","4/51","78/18860",0.0512820512820513,18.964303670186,8.27843677184984,5.83638111227624e-05,0.000701581646204873,0.00037117336021055,"2729/5599/4790/3659",4
"GO:0010827","regulation of D-glucose transmembrane transport","4/51","80/18860",0.05,18.4901960784314,8.16306853785791,6.44551188706623e-05,0.000762735812311037,0.000403527110408101,"28999/1432/7124/3643",4
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","4/51","80/18860",0.05,18.4901960784314,8.16306853785791,6.44551188706623e-05,0.000762735812311037,0.000403527110408101,"3303/3304/7124/5970",4
"GO:0097421","liver regeneration","3/51","29/18860",0.103448275862069,38.2555780933063,10.4547867566481,6.47730585844728e-05,0.000762735812311037,0.000403527110408101,"1051/3569/7124",3
"GO:2000629","negative regulation of miRNA metabolic process","3/51","29/18860",0.103448275862069,38.2555780933063,10.4547867566481,6.47730585844728e-05,0.000762735812311037,0.000403527110408101,"7124/5468/5970",3
"GO:1900076","regulation of cellular response to insulin stimulus","4/51","81/18860",0.0493827160493827,18.2619220527717,8.10694067123004,6.76686538653682e-05,0.000792788086909999,0.000419426334404633,"8651/9021/5468/5970",4
"GO:0010001","glial cell differentiation","6/51","263/18860",0.0228136882129278,8.43659136658466,6.32400073705824,7.39203425848718e-05,0.000857450782084876,0.000453636279858823,"2908/28999/6647/3569/7124/5970",6
"GO:0030593","neutrophil chemotaxis","4/51","83/18860",0.0481927710843374,17.8218757382471,7.9976414266142,7.44439758181847e-05,0.000857450782084876,0.000453636279858823,"3576/2921/6374/3627",4
"GO:0046323","D-glucose import","4/51","83/18860",0.0481927710843374,17.8218757382471,7.9976414266142,7.44439758181847e-05,0.000857450782084876,0.000453636279858823,"28999/1432/7124/3643",4
"GO:0035296","regulation of tube diameter","5/51","162/18860",0.0308641975308642,11.4137012829823,6.93149014985803,7.50455190559554e-05,0.000857450782084876,0.000453636279858823,"6647/6648/2729/2730/7124",5
"GO:0097746","blood vessel diameter maintenance","5/51","162/18860",0.0308641975308642,11.4137012829823,6.93149014985803,7.50455190559554e-05,0.000857450782084876,0.000453636279858823,"6647/6648/2729/2730/7124",5
"GO:0001649","osteoblast differentiation","6/51","265/18860",0.0226415094339623,8.37291897891232,6.29398744355275,7.70753014245846e-05,0.000874136432775402,0.000462463861178266,"1051/1432/847/3569/7124/5468",6
"GO:0035150","regulation of tube size","5/51","163/18860",0.0306748466257669,11.3436785757248,6.90628378458243,7.7263358876162e-05,0.000874136432775402,0.000462463861178266,"6647/6648/2729/2730/7124",5
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","3/51","31/18860",0.0967741935483871,35.7874762808349,10.093730558205,7.93778874212189e-05,0.000893678849600845,0.000472802821096862,"3303/3304/5970",3
"GO:0098754","detoxification","5/51","166/18860",0.0301204819277108,11.1386723364044,6.83196413141614,8.42212110603349e-05,0.000943604636540063,0.000499216171844601,"1728/6647/6648/847/7296",5
"GO:0070841","inclusion body assembly","3/51","33/18860",0.0909090909090909,33.6185383244207,9.76545469662257,9.5981707137405e-05,0.00107017285059483,0.000566177372384388,"3303/3304/3320",3
"GO:0050863","regulation of T cell activation","7/51","404/18860",0.0173267326732673,6.40749369054553,5.72109920069897,0.000100914766407176,0.00111976577340271,0.00059241462060893,"1051/7704/8651/6647/3569/6347/3659",7
"GO:0051591","response to cAMP","4/51","90/18860",0.0444444444444444,16.4357298474946,7.64324626113136,0.000102082061116328,0.0011272985505095,0.000596399853411939,"1843/5187/2353/5970",4
"GO:0150076","neuroinflammatory response","4/51","91/18860",0.043956043956044,16.255117431588,7.5958652049371,0.000106563327909654,0.00116563109391223,0.000616679772388119,"2908/3725/3569/7124",4
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","4/51","91/18860",0.043956043956044,16.255117431588,7.5958652049371,0.000106563327909654,0.00116563109391223,0.000616679772388119,"3303/3304/2729/5970",4
"GO:0003018","vascular process in circulatory system","6/51","283/18860",0.0212014134275618,7.84036582831012,6.03734954620037,0.000110594172560135,0.00120401580315468,0.000636987289820045,"6647/6648/2729/2730/7124/3643",6
"GO:0033273","response to vitamin","4/51","92/18860",0.0434782608695652,16.078431372549,7.54922979116708,0.000111185760934082,0.00120477340955803,0.000637388103205014,"6648/847/3627/5970",4
"GO:0006694","steroid biosynthetic process","5/51","177/18860",0.0282485875706215,10.4464384623906,6.57495812367613,0.00011394761612386,0.00122893036455078,0.000650168395000871,"2908/1584/1392/7124/4790",5
"GO:0010743","regulation of macrophage derived foam cell differentiation","3/51","35/18860",0.0857142857142857,31.6974789915966,9.46522202515414,0.000114701294095768,0.00123130505475829,0.000651424730237901,"7124/5468/4790",3
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","6/51","289/18860",0.0207612456747405,7.67759006716873,5.95679419911841,0.000124036053452862,0.00132108800806236,0.000698924605195813,"7704/8651/3569/7124/6347/5970",6
"GO:0045648","positive regulation of erythrocyte differentiation","3/51","36/18860",0.0833333333333333,30.8169934640523,9.32439598084008,0.000124890460495662,0.00132108800806236,0.000698924605195813,"3303/3304/1432",3
"GO:1904893","negative regulation of receptor signaling pathway via STAT","3/51","36/18860",0.0833333333333333,30.8169934640523,9.32439598084008,0.000124890460495662,0.00132108800806236,0.000698924605195813,"8651/9021/5468",3
"GO:1901874","negative regulation of post-translational protein modification","4/51","95/18860",0.0421052631578947,15.5706914344685,7.4136016134002,0.000125926933177521,0.00132108800806236,0.000698924605195813,"3303/3304/2729/5970",4
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","4/51","95/18860",0.0421052631578947,15.5706914344685,7.4136016134002,0.000125926933177521,0.00132108800806236,0.000698924605195813,"3725/6648/7124/5468",4
"GO:0001936","regulation of endothelial cell proliferation","5/51","181/18860",0.0276243093922652,10.2155779438847,6.48704063139142,0.00012654866758339,0.00132160327955866,0.000699197210748904,"3725/3162/7124/6347/5468",5
"GO:0019915","lipid storage","4/51","96/18860",0.0416666666666667,15.4084967320261,7.36975655078883,0.000131140980538717,0.00136339361749261,0.000721306483759657,"3569/7124/5468/4790",4
"GO:1905952","regulation of lipid localization","5/51","183/18860",0.0273224043715847,10.1039322832958,6.44410442239839,0.000133236749872271,0.00137897048746727,0.000729547462128083,"1392/3569/7124/5468/4790",5
"GO:0051385","response to mineralocorticoid","3/51","37/18860",0.0810810810810811,29.9841017488076,9.18920312534037,0.000135651479563434,0.00138186176977097,0.000731077101584571,"6446/1392/2353",3
"GO:1901099","negative regulation of signal transduction in absence of ligand","3/51","37/18860",0.0810810810810811,29.9841017488076,9.18920312534037,0.000135651479563434,0.00138186176977097,0.000731077101584571,"3303/3304/7124",3
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","3/51","37/18860",0.0810810810810811,29.9841017488076,9.18920312534037,0.000135651479563434,0.00138186176977097,0.000731077101584571,"3303/3304/7124",3
"GO:0002690","positive regulation of leukocyte chemotaxis","4/51","97/18860",0.0412371134020619,15.2496462502527,7.32656447757087,0.000136509741554498,0.00138186176977097,0.000731077101584571,"3576/3569/3627/6347",4
"GO:1990874","vascular associated smooth muscle cell proliferation","4/51","97/18860",0.0412371134020619,15.2496462502527,7.32656447757087,0.000136509741554498,0.00138186176977097,0.000731077101584571,"3725/6648/7124/5468",4
"GO:0051701","biological process involved in interaction with host","5/51","185/18860",0.027027027027027,9.99470058293588,6.40182554510433,0.00014019268609443,0.0014129463733884,0.000747522481588317,"3303/3304/3576/3326/3643",5
"GO:0048661","positive regulation of smooth muscle cell proliferation","4/51","98/18860",0.0408163265306122,15.094037615046,7.28400882588711,0.000142035968433577,0.0014253000658465,0.00075405823058558,"3725/3162/3569/7124",4
"GO:0071248","cellular response to metal ion","5/51","186/18860",0.0268817204301075,9.94096563356525,6.38092713760782,0.000143773355008147,0.00143648875912902,0.000759977634128278,"1584/2353/3725/3162/6647",5
"GO:0046326","positive regulation of D-glucose import","3/51","38/18860",0.0789473684210526,29.1950464396285,9.05927187005759,0.000146998404557786,0.00146238067982487,0.000773675813462031,"28999/1432/3643",3
"GO:1904892","regulation of receptor signaling pathway via STAT","4/51","99/18860",0.0404040404040404,14.9415725886314,7.24207361306464,0.000147722427026877,0.00146327622994863,0.000774149606284965,"8651/9021/3569/5468",4
"GO:0043279","response to alkaloid","4/51","100/18860",0.04,14.7921568627451,7.20074341526804,0.000153571896574401,0.00151471768074239,0.000801364822430525,"2289/1392/3320/5970",4
"GO:0051090","regulation of DNA-binding transcription factor activity","5/51","189/18860",0.0264550264550265,9.78317252827057,6.31917076199439,0.000154937131509852,0.00152168042350953,0.000805048477274035,"6446/3303/3304/7124/5970",5
"GO:0048511","rhythmic process","6/51","302/18860",0.0198675496688742,7.34709777950916,5.78994769199089,0.000157623955093556,0.00154150884896579,0.000815538750707067,"5187/1392/687/7124/5468/5599",6
"GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","3/51","39/18860",0.0769230769230769,28.446455505279,8.93426413493376,0.000158945169652519,0.00154759322310758,0.000818757702638323,"3569/7124/5970",3
"GO:0170062","nutrient storage","4/51","101/18860",0.0396039603960396,14.6456998641041,7.16000334258727,0.000159587169453901,0.00154759322310758,0.000818757702638323,"3569/7124/5468/4790",4
"GO:0010742","macrophage derived foam cell differentiation","3/51","40/18860",0.075,27.7352941176471,8.81387155814302,0.000171505590550702,0.00165528181821424,0.000875730597978893,"7124/5468/4790",3
"GO:0071346","cellular response to type II interferon","4/51","103/18860",0.0388349514563107,14.361317342471,7.08023654241714,0.000172126358913093,0.00165528181821424,0.000875730597978893,"7124/6347/5468/3659",4
"GO:0090077","foam cell differentiation","3/51","41/18860",0.0731707317073171,27.0588235294118,8.69781221713139,0.000184693365096297,0.00176274871919311,0.000932586205538633,"7124/5468/4790",3
"GO:0071560","cellular response to transforming growth factor beta stimulus","6/51","311/18860",0.0192926045016077,7.13448080196709,5.68014367032602,0.000184828938494251,0.00176274871919311,0.000932586205538633,"2908/2353/3725/3303/3326/5468",6
"GO:1990266","neutrophil migration","4/51","106/18860",0.0377358490566038,13.9548649648539,6.96466821743206,0.000192249205401707,0.00182597187681951,0.000966034560389778,"3576/2921/6374/3627",4
"GO:0031396","regulation of protein ubiquitination","5/51","200/18860",0.025,9.24509803921569,6.10402870451092,0.000201644935548413,0.00190736275100712,0.00100909458686868,"3303/3304/3320/3326/2729",5
"GO:0001666","response to hypoxia","6/51","317/18860",0.0189274447949527,6.99944331044721,5.60934498858188,0.000204940612078522,0.0019306242150091,0.00102140111712604,"3291/2353/6648/847/7124/5468",6
"GO:0071559","response to transforming growth factor beta","6/51","318/18860",0.0188679245283019,6.97743248242693,5.59772444521361,0.000208454453339565,0.00195574340775494,0.00103469048298629,"2908/2353/3725/3303/3326/5468",6
"GO:0001503","ossification","7/51","455/18860",0.0153846153846154,5.68929110105581,5.27237808462202,0.000210102641255289,0.0019632262996648,0.00103864932391278,"1051/7704/1432/847/3569/7124/5468",7
"GO:0032735","positive regulation of interleukin-12 production","3/51","43/18860",0.0697674418604651,25.8002735978112,8.47768103148208,0.000213005180862095,0.00198232240899079,0.00104875216383714,"1432/5970/3659",3
"GO:0001935","endothelial cell proliferation","5/51","204/18860",0.0245098039215686,9.0638216070742,6.02987478434947,0.000221052913904974,0.00204895632647662,0.00108400498892314,"3725/3162/7124/6347/5468",5
"GO:0045454","cell redox homeostasis","3/51","44/18860",0.0681818181818182,25.2139037433155,8.37315368949201,0.000228156033943948,0.00210633650537053,0.0011143621026315,"1728/2729/7296",3
"GO:0003073","regulation of systemic arterial blood pressure","4/51","112/18860",0.0357142857142857,13.2072829131653,6.74702180626387,0.000237509221447834,0.0021752828694508,0.00115083833282994,"3291/1392/6648/7124",4
"GO:1904659","D-glucose transmembrane transport","4/51","112/18860",0.0357142857142857,13.2072829131653,6.74702180626387,0.000237509221447834,0.0021752828694508,0.00115083833282994,"28999/1432/7124/3643",4
"GO:0051091","positive regulation of DNA-binding transcription factor activity","4/51","113/18860",0.0353982300884956,13.0904043033142,6.71236742411418,0.000245736386597465,0.00224173747141087,0.00118599629063058,"3303/3304/7124/5970",4
"GO:0031334","positive regulation of protein-containing complex assembly","5/51","210/18860",0.0238095238095238,8.80485527544351,5.92238516861356,0.000252797869544894,0.00227629963381276,0.00120428148099188,"3303/3304/3320/7124/5599",5
"GO:0050728","negative regulation of inflammatory response","5/51","210/18860",0.0238095238095238,8.80485527544351,5.92238516861356,0.000252797869544894,0.00227629963381276,0.00120428148099188,"9021/1432/6647/5468/4790",5
"GO:0097306","cellular response to alcohol","4/51","114/18860",0.0350877192982456,12.9755761953904,6.67814897094775,0.000254166740388707,0.00227629963381276,0.00120428148099188,"6446/2353/687/6648",4
"GO:0030217","T cell differentiation","6/51","330/18860",0.0181818181818182,6.72370766488413,5.46208267831241,0.000254456371544061,0.00227629963381276,0.00120428148099188,"7704/8651/9021/6647/3569/3659",6
"GO:0036293","response to decreased oxygen levels","6/51","330/18860",0.0181818181818182,6.72370766488413,5.46208267831241,0.000254456371544061,0.00227629963381276,0.00120428148099188,"3291/2353/6648/847/7124/5468",6
"GO:0010828","positive regulation of D-glucose transmembrane transport","3/51","46/18860",0.0652173913043478,24.1176470588235,8.17416763764626,0.00026051379347116,0.00232148971170439,0.00122818939413349,"28999/1432/3643",3
"GO:0043122","regulation of canonical NF-kappaB signal transduction","6/51","332/18860",0.0180722891566265,6.68320340184266,5.44013322799945,0.000262845044451446,0.00233325524074592,0.00123441397394202,"5187/3315/3162/7124/3643/5970",6
"GO:0050890","cognition","6/51","333/18860",0.018018018018018,6.66313372195725,5.42922634352498,0.000267120336863691,0.00233942348101517,0.00123767729543811,"6446/1392/1051/2353/7124/3643",6
"GO:0043410","positive regulation of MAPK cascade","7/51","474/18860",0.0147679324894515,5.4612393480599,5.12227194855355,0.000269562792941728,0.00233942348101517,0.00123767729543811,"3725/4616/10912/6647/3569/7124/3643",7
"GO:0051607","defense response to virus","6/51","334/18860",0.0179640718562874,6.6431842197957,5.41836424203465,0.000271450258915968,0.00233942348101517,0.00123767729543811,"3320/3569/7124/3627/5970/3659",6
"GO:1904951","positive regulation of establishment of protein localization","6/51","334/18860",0.0179640718562874,6.6431842197957,5.41836424203465,0.000271450258915968,0.00233942348101517,0.00123767729543811,"1392/3320/1432/7124/5468/5599",6
